family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
id,learned_seed2,0.7,400,0.00394938813125601,0.0023767087859770013,0.006068319546470282,0.0006625800160497408,0.005733295262417284,0.27445380115299434,19134.0,18359.675,19929.025,0.11413327581500425,0.315,1.2675,0.935,0.6507936507936508,0.7522935779816514,0.6978723404255319,0.09375,0.04375
id,learned_seed2,0.8,400,0.004102273076752351,0.0025755408359675576,0.006185384514353093,0.0006762072042107523,0.006038066517097016,0.27445380115299434,18783.0,18016.825,19506.0,0.10992096574750576,0.2925,1.2475,0.9325,0.6837606837606838,0.7339449541284404,0.7079646017699116,0.07625,0.046875
id,learned_seed2,0.9,400,0.00465618463621649,0.003016857763332397,0.006782085177484575,0.0007189228296270445,0.006683208037094505,0.27445380115299434,18175.0,17458.825,18876.025,0.10291905066500817,0.2425,1.215,0.9175,0.7319587628865979,0.6513761467889908,0.6893203883495146,0.05375,0.06270833333333332
id,learned_seed2,0.97,400,0.007198923175536212,0.004556215104588445,0.010437606249732482,0.0008465090033025675,0.010445413032570221,0.4053788344822767,17495.0,16856.825,18126.175,0.09522334441000795,0.1925,1.1775,0.895,0.7922077922077922,0.5596330275229358,0.6559139784946237,0.035,0.08395833333333332
id,learned_seed2_seq,0.02,400,0.0015157400608622096,0.0012713271729207702,0.001757446751590588,0.0005619470522806036,0.004027157068643218,0.019856508071352863,24871.0,23362.625,26443.375,0.18025393708500473,0.575,1.575,0.985,0.4434782608695652,0.9357798165137615,0.6017699115044247,0.24020833333333336,0.00875
id,learned_seed2_seq,0.05,400,0.0015788461358722378,0.0013097237997754265,0.0018512793690345201,0.0005759601316060181,0.00406674750162518,0.025199806757761567,24213.0,22810.675,25678.15,0.172840338875003,0.54,1.54,0.9825,0.4675925925925926,0.926605504587156,0.6215384615384616,0.21604166666666663,0.01125
id,learned_seed2_seq,0.1,400,0.002033789676171105,0.0014398263206402554,0.00297039681166083,0.0005639293411336677,0.004122863625146123,0.14283347019341053,23619.0,22239.6,25055.225,0.166025829415006,0.5075,1.5075,0.9775,0.4876847290640394,0.908256880733945,0.6346153846153846,0.19604166666666664,0.01625
id,learned_seed2_seq,0.15,400,0.0020759102667957073,0.0014643816514479404,0.002999130310034596,0.0005883318133486984,0.004146834696299652,0.14283347019341053,23190.0,21832.8,24610.05,0.1615656529850048,0.485,1.485,0.9725,0.5,0.8899082568807339,0.6402640264026402,0.18354166666666663,0.01958333333333333
id,learned_seed2_seq,0.2,400,0.0021429951450851366,0.0015095712491566703,0.003074583502764274,0.0006020011165526404,0.004220867929317041,0.14283347019341053,23104.0,21745.675,24519.524999999998,0.16048202852500482,0.48,1.48,0.97,0.5,0.8807339449541285,0.6378737541528239,0.18104166666666666,0.02208333333333333
id,learned_seed2_seq,0.3,400,0.0021690797956445363,0.0015332919403590014,0.0030930216560485562,0.0006186048773041269,0.004465357776779988,0.14283347019341053,22546.0,21236.85,23945.025,0.15385442037000416,0.45,1.45,0.97,0.5333333333333333,0.8807339449541285,0.6643598615916956,0.15854166666666666,0.02208333333333333
