family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
sigma0,physics_seq,0.8,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.9,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.97,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,adjoint,0.02,150,0.0017505325512709074,0.0009372483169604218,0.003206471937815013,0.0005370194736855349,0.0034065741878944256,0.09043006902513195,52050.666666666664,50356.46666666667,53710.13333333333,0.19894938178667265,0.9666666666666667,1.4266666666666667,0.9933333333333333,0.22758620689655173,0.9705882352941176,0.36871508379888274,0.297,0.0033333333333333335
sigma0,adjoint,0.05,150,0.0018119725699795226,0.0009833938804708283,0.0032953029726456103,0.0005649845042934171,0.003940544202669538,0.09043006902513195,51728.0,49981.26666666667,53338.666666666664,0.1957550180000059,0.92,1.4133333333333333,0.9933333333333333,0.2391304347826087,0.9705882352941176,0.3837209302325581,0.28255555555555556,0.0033333333333333335
sigma0,adjoint,0.1,150,0.001988559157368761,0.0010809264109912114,0.0035151181559660394,0.0005723405168208632,0.00411284063420395,0.09043006902513195,51330.666666666664,49654.73333333333,52946.73333333333,0.19332686959999895,0.8466666666666667,1.4,0.98,0.2440944881889764,0.9117647058823529,0.3850931677018634,0.27644444444444444,0.016666666666666666
sigma0,adjoint,0.15,150,0.002094033879688099,0.001178458232251774,0.00358682293768355,0.0006147389500826689,0.004375082218793413,0.09043006902513195,50480.0,48938.2,51925.333333333336,0.1861805279533352,0.68,1.3733333333333333,0.9733333333333334,0.29411764705882354,0.8823529411764706,0.4411764705882352,0.24444444444444446,0.023333333333333334
sigma0,adjoint,0.2,150,0.002943305498041943,0.0015669685283685086,0.004849801724305445,0.0006300020639618542,0.005573907088481433,0.09043006902513195,49546.666666666664,48120.0,51072.333333333336,0.17204903798001397,0.5866666666666667,1.3266666666666667,0.9533333333333334,0.3068181818181818,0.7941176470588235,0.4426229508196722,0.205,0.04
sigma0,adjoint,0.3,150,0.005783837250996602,0.003159798437798644,0.009097980078442779,0.0006505583109950169,0.008325764775869797,0.15037386836786476,48101.333333333336,46805.333333333336,49395.26666666666,0.15558200576670062,0.41333333333333333,1.26,0.92,0.3387096774193548,0.6176470588235294,0.4375,0.1522222222222222,0.06888888888888889
sigma0,adjoint,0.4,150,0.008413819487727675,0.004560121437871665,0.012912114908191243,0.000689528219697165,0.009561484194192454,0.17950609752412808,47186.666666666664,46060.933333333334,48485.333333333336,0.1431396365133575,0.32666666666666666,1.2133333333333334,0.9,0.3673469387755102,0.5294117647058824,0.4337349397590361,0.11555555555555555,0.08555555555555555
sigma0,adjoint,0.5,150,0.011357725166533295,0.006281001788670296,0.016807049075130805,0.0007163510143664564,0.01895027326358294,0.17950609752412808,46368.0,45376.0,47533.333333333336,0.13159977227336034,0.24,1.1733333333333333,0.88,0.3888888888888889,0.4117647058823529,0.39999999999999997,0.0911111111111111,0.10777777777777776
sigma0,adjoint,0.6,150,0.015617367970931684,0.008040542300223089,0.02450276550488669,0.0007520119273156448,0.027425074107393366,0.40682764435930063,45949.333333333336,44994.2,47093.333333333336,0.12534047017335978,0.19333333333333333,1.1533333333333333,0.8666666666666667,0.3793103448275862,0.3235294117647059,0.3492063492063492,0.08777777777777777,0.12444444444444443
sigma0,adjoint,0.7,150,0.01769507323946163,0.009279907341510872,0.02737041279646503,0.0008185599115079351,0.03854193734584316,0.40682764435930063,45586.666666666664,44632.0,46637.8,0.11823937999336219,0.16666666666666666,1.1333333333333333,0.86,0.4,0.29411764705882354,0.33898305084745767,0.07444444444444444,0.1311111111111111
sigma0,adjoint,0.8,150,0.02056502654004366,0.010840964858060928,0.03228344454218481,0.000883821233763897,0.04394358457673761,0.43057505819513275,45357.333333333336,44479.53333333333,46331.13333333333,0.11371637065336472,0.15333333333333332,1.12,0.8533333333333334,0.391304347826087,0.2647058823529412,0.3157894736842105,0.06777777777777777,0.13777777777777775
