family,target,policy,param,n,err_rel_tol_mean,err_lo,err_hi,err_median,success_rate,cost_mean,cost_frac_fine,wall_mean,n_refined_mean,precision,recall,false_safe_rate,n_necessary
A,peak_current,uncertainty,0.25,120,0.03888762993164899,0.008414114507902897,0.07930760193973661,1.5314256100887498e-06,0.9666666666666667,43875.425,0.5899639097925072,0.724919714650332,1.325,0.6163522012578616,0.9607843137254902,0.0,102
A,peak_current,uncertainty,0.3,120,0.04560613845020463,0.010320270735738204,0.08841406328753094,1.533942808463761e-06,0.9666666666666667,43782.15,0.5888154414305886,0.722128026183691,1.2916666666666667,0.632258064516129,0.9607843137254902,0.0,102
A,peak_current,uncertainty,0.35,120,0.05605958176010213,0.017103602486434652,0.10279509645273399,1.533942808463761e-06,0.9583333333333334,42173.808333333334,0.5645722066389699,0.6934900512669931,1.2333333333333334,0.6554054054054054,0.9509803921568627,0.0,102
A,peak_current,uncertainty,0.39999999999999997,120,0.07699718884357958,0.029607312359846316,0.12673496011572222,1.5136193649184748e-06,0.9416666666666667,41152.675,0.5503142299692724,0.6751329939503193,1.2,0.6597222222222222,0.9313725490196079,0.0,102
A,peak_current,uncertainty,0.44999999999999996,120,0.08693442870609971,0.03765461706067746,0.14005278772962465,1.493253792143032e-06,0.9333333333333333,40586.23333333333,0.5420272485353549,0.6663862757169833,1.175,0.6666666666666666,0.9215686274509803,0.0,102
A,peak_current,uncertainty,0.5,120,0.09728911865719707,0.04748565602128732,0.16048382323852325,1.476349338408863e-06,0.925,38997.058333333334,0.5189245954944796,0.638579942458667,1.1333333333333333,0.6838235294117647,0.9117647058823529,0.0,102
A,peak_current,uncertainty,0.5499999999999999,120,0.09728912600035487,0.04748565987644517,0.1604838379248389,1.476349338408863e-06,0.925,38859.058333333334,0.5171907630485916,0.6357087645753078,1.1166666666666667,0.6940298507462687,0.9117647058823529,0.0,102
A,peak_current,uncertainty,0.6,120,0.10516426241180318,0.048866488132112654,0.16607436840009485,1.5299624673603554e-06,0.925,37626.05,0.4991309219076369,0.6136014304336338,1.0833333333333333,0.7153846153846154,0.9117647058823529,0.0,102
A,peak_current,uncertainty,0.6499999999999999,120,0.10516430437201725,0.04886653908001392,0.16607436840009485,1.5536145545984545e-06,0.925,36910.59166666667,0.4880861114718044,0.6014057992669829,1.0666666666666667,0.7265625,0.9117647058823529,0.0,102
A,peak_current,uncertainty,0.7,120,0.12696882649357058,0.06968620992990801,0.21244073686357634,1.5536145545984545e-06,0.9166666666666666,36270.24166666667,0.4761254061369932,0.5897875019503166,1.0416666666666667,0.736,0.9019607843137255,0.0,102
A,peak_current,uncertainty,0.75,120,0.12696882649357058,0.06968620992990801,0.21244073686357634,1.5536145545984545e-06,0.9166666666666666,36270.24166666667,0.4761254061369932,0.5897875019503166,1.0416666666666667,0.736,0.9019607843137255,0.0,102
A,peak_current,uncertainty,0.7999999999999999,120,0.1269688213501284,0.06968619990019577,0.21244072901982702,1.5536145545984545e-06,0.9166666666666666,35850.78333333333,0.4705667216242271,0.5826857258753383,1.0333333333333334,0.7419354838709677,0.9019607843137255,0.0,102
A,peak_current,uncertainty,0.85,120,0.12696882005803156,0.06968619884584513,0.21244070966294062,1.5631558193572021e-06,0.9166666666666666,35080.13333333333,0.45835927713332414,0.5687453674336818,1.0083333333333333,0.7603305785123967,0.9019607843137255,0.0,102
A,peak_current,uncertainty,0.8999999999999999,120,0.12696882005803156,0.06968619884584513,0.21244070966294062,1.5631558193572021e-06,0.9166666666666666,35080.13333333333,0.45835927713332414,0.5687453674336818,1.0083333333333333,0.7603305785123967,0.9019607843137255,0.0,102
A,peak_current,uncertainty,0.95,120,0.12696878473985354,0.06968616352766707,0.21244069288680606,1.5631558193572021e-06,0.9166666666666666,34627.15,0.45341755092012026,0.5605469033420377,1.0,0.7666666666666667,0.9019607843137255,0.0,102
A,peak_current,uncertainty_per_cost,0.0,120,2.6044070851069516e-06,2.187141318053593e-06,3.1079927475315896e-06,1.681699494289872e-06,1.0,76352.55833333333,1.0497664234820203,1.2262186778752948,4.0,0.2125,1.0,0.0,102
A,peak_current,uncertainty_per_cost,1e-08,120,2.6044070851069516e-06,2.187141318053593e-06,3.1079927475315896e-06,1.681699494289872e-06,1.0,76352.55833333333,1.0497664234820203,1.2262186778752948,4.0,0.2125,1.0,0.0,102
A,peak_current,uncertainty_per_cost,1.333521432163324e-08,120,2.6044070851069516e-06,2.187141318053593e-06,3.1079927475315896e-06,1.681699494289872e-06,1.0,76352.55833333333,1.0497664234820203,1.2262186778752948,4.0,0.2125,1.0,0.0,102
A,peak_current,uncertainty_per_cost,1.7782794100389228e-08,120,2.6044070851069516e-06,2.187141318053593e-06,3.1079927475315896e-06,1.681699494289872e-06,1.0,76352.55833333333,1.0497664234820203,1.2262186778752948,4.0,0.2125,1.0,0.0,102
