family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
opening_step,131059,cclamp,spike_latency,coarse,2.1500000000000004,4.300000000000002,32918.0,1.332806256999902,1199065.0,19.69352766200609,,,,,,,,,,,
opening_step,131059,cclamp,spike_latency,medium,0.29999999999999893,0.599999999999998,95900.0,0.9870644569964497,1199065.0,19.69352766200609,4.0,,,,,,,,,,
opening_step,131059,cclamp,spike_latency,hybrid,3.180587671103649,6.361175342207299,95900.0,0.9882889857462336,1199065.0,19.69352766200609,0.5194123288963519,22.61608466793317,6.389390274345816,655298546.1348445,40.93753649060072,True,True,False,False,6.954918758939468,False
opening_step,131059,cclamp,spike_latency,emulator,42.010017588764995,84.02003517753,0.0,0.0012245287497838339,1199065.0,19.69352766200609,45.710017588765,78.3607380233246,5.139402464037252,655298546.1348445,386.9170379980643,True,True,False,False,,
opening_step,131059,cclamp,spike_latency,fine,0.0,0.0,1199065.0,19.69352766200609,1199065.0,19.69352766200609,3.700000000000001,,,,,,,,,,
combo,132000,vclamp_Kf,charge,coarse,1872.8122364162896,14.05998878561551,1086.0,0.10320762500487035,88165.0,1.3876724540023133,,,,,,,,,,,
combo,132000,vclamp_Kf,charge,medium,1661.9596968210112,12.477030128851803,4522.0,0.05692335200001253,88165.0,1.3876724540023133,4325.990607474831,,,,,,,,,,
combo,132000,vclamp_Kf,charge,hybrid,1267.1902842445957,9.51333018830172,4522.0,0.05818148485510998,88165.0,1.3876724540023133,3931.221194898416,2.628388245469868,6.106105566867977,755193738.9725192,13.408074321989417,True,True,False,False,2.880688738007117,False
combo,132000,vclamp_Kf,charge,emulator,1351.5170782957243,10.14640688207351,0.0,0.0012581328550974528,88165.0,1.3876724540023133,4015.5479889495446,2.6683017449394035,5.264123868386993,755193738.9725192,16.13173631410393,True,True,False,False,,
combo,132000,vclamp_Kf,charge,fine,2.0281186607462587e-05,1.522593940359729e-07,88165.0,1.3876724540023133,88165.0,1.3876724540023133,2664.0309106538202,,,,,,,,,,
combo,132000,vclamp_Kf,peak_current,coarse,1207.8149071313278,104.55310042992757,1086.0,0.10320762500487035,88165.0,1.3876724540023133,,,,,,,,,,,
combo,132000,vclamp_Kf,peak_current,medium,151.86139840630744,13.14570630421728,4522.0,0.05692335200001253,88165.0,1.3876724540023133,267.3830713327661,,,,,,,,,,
combo,132000,vclamp_Kf,peak_current,hybrid,128.13819133997987,11.092134323708496,4522.0,0.05818148485510998,88165.0,1.3876724540023133,243.65986426643852,0.7800206102293592,6.106105566867977,755193738.9725192,3.9777540418898707,True,True,False,False,2.880688738007117,False
combo,132000,vclamp_Kf,peak_current,emulator,30.357845766980788,2.627891805748576,0.0,0.0012581328550974528,88165.0,1.3876724540023133,145.87951869343945,1.7995224618116255,5.264123868386993,755193738.9725192,8.35625040309038,True,True,False,False,,
combo,132000,vclamp_Kf,peak_current,fine,1.2606132543169224e-05,1.0912352828541803e-06,88165.0,1.3876724540023133,88165.0,1.3876724540023133,115.52167292645866,,,,,,,,,,
combo,132000,vclamp_Kf,time_to_peak,coarse,5.900000000000002,20.0,1086.0,0.10320762500487035,88165.0,1.3876724540023133,,,,,,,,,,,
combo,132000,vclamp_Kf,time_to_peak,medium,1.6000000000000014,5.423728813559325,4522.0,0.05692335200001253,88165.0,1.3876724540023133,4.300000000000001,,,,,,,,,,
combo,132000,vclamp_Kf,time_to_peak,hybrid,1.5907627966710534,5.392416259901874,4522.0,0.05818148485510998,88165.0,1.3876724540023133,4.309237203328949,0.1371513307992646,6.106105566867977,755193738.9725192,0.4044348481257102,True,True,False,True,2.880688738007117,False
combo,132000,vclamp_Kf,time_to_peak,emulator,0.25037153713353977,0.8487170750289481,0.0,0.0012581328550974528,88165.0,1.3876724540023133,6.150371537133542,0.5030097101289895,5.264123868386993,755193738.9725192,1.6803276433279442,True,True,False,False,,
combo,132000,vclamp_Kf,time_to_peak,fine,0.0,0.0,88165.0,1.3876724540023133,88165.0,1.3876724540023133,5.900000000000002,,,,,,,,,,
combo,132000,recovery_Kf,recovery_fraction,coarse,0.2571704075444491,12.858520377222455,1838.0,0.13874400799977593,171500.0,2.661359972000355,,,,,,,,,,,
combo,132000,recovery_Kf,recovery_fraction,medium,0.1631971544107821,8.159857720539106,7357.0,0.08086099399952218,171500.0,2.661359972000355,0.21835448976752328,,,,,,,,,,
combo,132000,recovery_Kf,recovery_fraction,hybrid,0.032989224462203204,1.6494612231101602,7357.0,0.08211912685461963,171500.0,2.661359972000355,0.3485624197161022,0.9469273597660008,5.784703388478432,755193738.9725192,3.0261747450235434,True,True,False,False,3.20119658848652,False
combo,132000,recovery_Kf,recovery_fraction,emulator,0.03100587179803127,1.5502935899015635,0.0,0.0012581328550974528,171500.0,2.661359972000355,0.41255751597633666,0.9193685709747254,5.478901981515782,755193738.9725192,8.170969984954823,True,True,False,False,,
combo,132000,recovery_Kf,recovery_fraction,fine,1.1340453581754062e-07,5.670226790877031e-06,171500.0,2.661359972000355,171500.0,2.661359972000355,0.3815516441783054,,,,,,,,,,
combo,132000,vclamp_NaT,charge,coarse,1974.340998625563,10.169882322479179,614.0,0.08994746899406891,73990.0,1.149003423000977,,,,,,,,,,,
combo,132000,vclamp_NaT,charge,medium,433.59030946687653,2.233435068468507,2975.0,0.047050619999936316,73990.0,1.149003423000977,-4316.311733414022,,,,,,,,,,
combo,132000,vclamp_NaT,charge,hybrid,18.16846813124448,0.0935862563777473,2975.0,0.04830875285503377,73990.0,1.149003423000977,-3900.8898920783895,0.12899148702779023,6.123998339154852,755193738.9725192,0.6580182543250429,True,True,False,True,0.9864104672571975,False
combo,132000,vclamp_NaT,charge,emulator,13.070152123827938,0.06732469676148396,0.0,0.0012581328550974528,73990.0,1.149003423000977,-3895.791576070973,0.7140456128456114,5.264123868386992,755193738.9725192,4.3169014016178044,True,True,False,False,,
combo,132000,vclamp_NaT,charge,fine,0.0006670666712125239,3.4360779380066312e-06,73990.0,1.149003423000977,73990.0,1.149003423000977,-3882.721423947145,,,,,,,,,,
combo,132000,vclamp_NaT,peak_current,coarse,1917.960456486788,24.933902716868854,614.0,0.08994746899406891,73990.0,1.149003423000977,,,,,,,,,,,
combo,132000,vclamp_NaT,peak_current,medium,66.85026535420491,0.8690679765065822,2975.0,0.047050619999936316,73990.0,1.149003423000977,-836.0681765114524,,,,,,,,,,
