family,policy,param,n,err_rel_tol_mean,err_lo,err_hi,success_rate,cost_frac_fine,wall_mean,false_safe_rate
id,hybrid_seq,1e-06,720,0.8810701627713933,0.7556711493098859,1.026335036168824,0.7194444444444444,0.41144570820574083,1.471114343361291,0.23058252427184467
id,hybrid_seq,3e-06,720,1.2274227800832969,1.0598664997273364,1.390711936425311,0.625,0.20287016462377155,0.8265811379334335,0.4563106796116505
id,hybrid_seq,1e-05,720,1.56907918967758,1.3610391040426357,1.7681579813209245,0.575,0.13353955770424367,0.5941194099126228,0.633495145631068
id,hybrid_seq,3e-05,720,2.048116785644026,1.8009798466773757,2.2700039741220333,0.45555555555555555,0.08069440717076368,0.46677628863340537,0.8567961165048543
id,hybrid_seq,0.0001,720,2.3999792210618005,2.1402940951845157,2.653877507463266,0.4305555555555556,0.06669979807746561,0.3133787808431003,0.9514563106796117
id,hybrid_seq,0.0003,720,3.0573411498097207,2.2892423942754516,4.141191808275202,0.42916666666666664,0.06415075268037916,0.28550691939585704,0.9757281553398058
id,hybrid_seq,0.001,720,3.0589383720288574,2.2903201750342843,4.141264724939817,0.42777777777777776,0.06319184628068411,0.27773091663891336,0.9854368932038835
id,oracle,0.0,720,0.1834843825147985,0.16046612738619243,0.20733906730204624,1.0,0.2519323931809661,1.3155085183320099,0.0
id,oracle_voc,0.0,720,0.03505856014655789,0.012131074790394474,0.06141991226858907,0.9888888888888889,0.5101669719539401,2.691144856020896,0.0
id,oracle_voc,1e-07,720,0.07289147500656021,0.047341761960694145,0.11160755881797928,0.9763888888888889,0.3009201297478391,1.3470095184890145,0.0
id,oracle_voc,3e-07,720,0.11723263083104195,0.08147914471664426,0.17162916472872666,0.9708333333333333,0.28332663958424514,1.1723172794265035,0.0
id,oracle_voc,1e-06,720,0.3082640942210898,0.25612728346342745,0.36527208810373507,0.8930555555555556,0.23038573505504648,0.8023105359333992,0.13106796116504854
id,oracle_voc,3e-06,720,0.6347663253607108,0.5548325250704711,0.7114717899254824,0.75,0.16126951840052448,0.5772241169819811,0.3786407766990291
id,oracle_voc,1e-05,720,1.3404566117040793,1.1662688475454766,1.503528407298062,0.6263888888888889,0.0998015681045342,0.45668511102365605,0.5946601941747572
