family,target,policy,param,n,err_rel_tol_mean,err_lo,err_hi,err_median,success_rate,cost_mean,cost_frac_fine,wall_mean,n_refined_mean,precision,recall,false_safe_rate,n_necessary
id,v_rmse,random,3.0,60,1.5264637128729766,0.7119690980654008,2.3628963449286413,0.010351392699641325,0.8,530045.95,0.6968257437716254,8.588472539666812,3.0,0.28888888888888886,0.8125,0.0,40
id,v_rmse,random,4.0,60,0.0036087919788867343,0.0025507809000110382,0.0049027450875975195,0.0016677649690147898,1.0,761141.5,1.0,12.40464521256666,4.0,0.26666666666666666,1.0,0.0,40
id,v_rmse,share,0.0,60,6.204931423093354,4.943615310917852,7.665601432683188,6.8598853024179505,0.3333333333333333,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,40
id,v_rmse,share,1.0,60,1.623189233364222,1.0564454107988972,2.2323987866798585,0.6871612310309109,0.5833333333333334,192749.0,0.2390405808431229,2.7347802779832517,1.0,0.6333333333333333,0.59375,0.0,40
id,v_rmse,share,2.0,60,1.3101929504990675,0.843288676413385,1.8678849210590314,0.5832130730825458,0.6,211484.11666666667,0.2924552582115224,3.031616971783175,2.0,0.3333333333333333,0.625,0.0,40
id,v_rmse,share,3.0,60,1.310236408939739,0.843297936887295,1.8679358393148289,0.5832632600726025,0.6,259708.21666666667,0.36552513471275355,3.581722290183037,3.0,0.2222222222222222,0.625,0.0,40
id,v_rmse,share,4.0,60,0.0036087919788867343,0.0025507809000110382,0.0049027450875975195,0.0016677649690147898,1.0,816763.6166666667,1.077382575917526,12.979114687249785,4.0,0.26666666666666666,1.0,0.0,40
id,v_rmse,discrepancy,0.02,60,0.15983187795901166,0.06313931980595325,0.2973671046312994,0.008082066418172633,0.9666666666666667,807277.1833333333,0.9560154898223402,13.483735532449767,2.966666666666667,0.34831460674157305,0.96875,0.0,40
id,v_rmse,discrepancy,0.05,60,0.23895539923376483,0.10787293160293587,0.41533614769815186,0.00931562064219578,0.95,779570.1666666666,0.8064372287638737,12.997980544399859,2.6,0.391025641025641,0.953125,0.0,40
id,v_rmse,discrepancy,0.1,60,0.41196097029649326,0.17146635743287342,0.6689934821381053,0.012906081694829558,0.9,722340.0333333333,0.6938477322951679,12.103047329282951,2.05,0.4715447154471545,0.90625,0.05,40
id,v_rmse,discrepancy,0.2,60,0.41197721633605017,0.1714821420854456,0.6689896466852938,0.012906081694829558,0.9,703345.7166666667,0.6707575493763901,11.838829694899566,1.7833333333333334,0.5420560747663551,0.90625,0.075,40
id,v_rmse,discrepancy,0.3,60,0.4926897372622598,0.19600319783506895,0.7857804931222702,0.013583771532414855,0.8833333333333333,696687.6166666667,0.660064895981245,11.733426088482883,1.7333333333333334,0.5480769230769231,0.890625,0.075,40
id,v_rmse,discrepancy,0.5,60,0.6108434621519762,0.2734508463578714,0.9653143437158417,0.014078297080893523,0.8666666666666667,691358.1833333333,0.6523330956278081,11.632497422716188,1.7,0.5490196078431373,0.875,0.1,40
id,v_rmse,discrepancy,0.7,60,0.7256406979227693,0.32980659729723333,1.1730209833929823,0.016525296298363995,0.85,681271.6833333333,0.6417805790428754,11.47023081943286,1.65,0.5555555555555556,0.859375,0.1,40
id,v_rmse,discrepancy,0.9,60,1.3858188523434456,0.7593438891872186,2.01777544870233,0.13832679271172377,0.7666666666666667,654166.1166666667,0.616964962553886,10.990363874482926,1.5666666666666667,0.5319148936170213,0.78125,0.1,40
id,v_rmse,sensitivity,0.02,60,1.7191079257985002,0.8036983486268316,2.881124800048096,0.0019340935161625047,0.8166666666666667,944079.3833333333,1.2980959599719262,14.424990451050325,3.05,0.2896174863387978,0.828125,0.0,40
id,v_rmse,sensitivity,0.05,60,3.57064664567559,2.461816577472452,4.823918242903865,0.007733239809484682,0.6166666666666667,849361.2,1.187767746473498,12.877793619300428,2.45,0.2789115646258503,0.640625,0.0,40
id,v_rmse,sensitivity,0.1,60,4.82144008041222,3.6093981096434,6.218903818693274,3.83064096012624,0.4666666666666667,765609.8,1.0940138128487,11.516248843067054,2.033333333333333,0.26229508196721313,0.5,0.0,40
