family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
opening_step,31002,cclamp,mean_v,hybrid,0.06252504466034381,0.047006200303893464,70063.0,0.6806173840464907,945735.0,14.464036130997556,-26.54036744872204,0.24708267599097236,7.040420303473543,159058222.42957088,1.4626114088386533,True,True,False,False,3.069406314800487,False
opening_step,31002,cclamp,mean_v,emulator,4.900410120432333,3.684118275222393,0.0,0.0010610580444335937,945735.0,14.464036130997556,-31.503302613814718,0.5240704032710128,5.445543564524814,159058222.42957088,3.649050374498195,True,True,False,False,,
opening_step,31002,cclamp,mean_v,fine,5.822180476400263e-06,4.377103337803257e-06,945735.0,14.464036130997556,945735.0,14.464036130997556,-26.602892493382384,,,,,,,,,,
opening_step,31002,cclamp,min_isi,coarse,2.8500000000000014,2.8500000000000014,5636.0,0.4319918740002322,945735.0,14.464036130997556,,,,,,,,,,,
opening_step,31002,cclamp,min_isi,medium,0.9000000000000021,0.9000000000000021,70063.0,0.6795563260020572,945735.0,14.464036130997556,6.149999999999999,,,,,,,,,,
opening_step,31002,cclamp,min_isi,hybrid,3.184772047723283,3.184772047723283,70063.0,0.6806173840464907,945735.0,14.464036130997556,3.865227952276718,19.88797411783259,7.040420303473543,159058222.42957088,154.7554779636273,True,True,False,False,3.069406314800487,False
opening_step,31002,cclamp,min_isi,emulator,128.96132304233123,128.96132304233123,0.0,0.0010610580444335937,945735.0,14.464036130997556,136.01132304233124,59.73229370589631,5.445543564524814,159058222.42957088,515.0789559375047,True,True,False,False,,
opening_step,31002,cclamp,min_isi,fine,0.0,0.0,945735.0,14.464036130997556,945735.0,14.464036130997556,7.050000000000001,,,,,,,,,,
opening_step,31002,cclamp,spike_count,coarse,64.0,18.285714285714285,5636.0,0.4319918740002322,945735.0,14.464036130997556,,,,,,,,,,,
opening_step,31002,cclamp,spike_count,medium,6.0,1.7142857142857142,70063.0,0.6795563260020572,945735.0,14.464036130997556,76.0,,,,,,,,,,
opening_step,31002,cclamp,spike_count,hybrid,18.964398114880055,5.418399461394301,70063.0,0.6806173840464907,945735.0,14.464036130997556,88.96439811488005,1.3696536603730691,7.040420303473543,159058222.42957088,7.474083494670736,True,True,False,False,3.069406314800487,False
opening_step,31002,cclamp,spike_count,emulator,38.561562229763474,11.01758920850385,0.0,0.0010610580444335937,945735.0,14.464036130997556,31.438437770236526,2.3251151254420366,5.445543564524814,159058222.42957088,22.278098604263942,True,True,False,False,,
opening_step,31002,cclamp,spike_count,fine,0.0,0.0,945735.0,14.464036130997556,945735.0,14.464036130997556,70.0,,,,,,,,,,
opening_step,31002,cclamp,spike_latency,coarse,2.1999999999999993,4.399999999999999,5636.0,0.4319918740002322,945735.0,14.464036130997556,,,,,,,,,,,
opening_step,31002,cclamp,spike_latency,medium,0.3500000000000014,0.7000000000000028,70063.0,0.6795563260020572,945735.0,14.464036130997556,4.100000000000001,,,,,,,,,,
opening_step,31002,cclamp,spike_latency,hybrid,5.891163784752624,11.782327569505249,70063.0,0.6806173840464907,945735.0,14.464036130997556,9.641163784752624,54.697640284238744,7.040420303473543,159058222.42957088,265.0124112314888,True,True,False,False,3.069406314800487,False
opening_step,31002,cclamp,spike_latency,emulator,89.9863211798274,179.9726423596548,0.0,0.0010610580444335937,945735.0,14.464036130997556,93.7363211798274,106.12001301102104,5.445543564524814,159058222.42957088,764.5602955915708,True,True,False,False,,
opening_step,31002,cclamp,spike_latency,fine,0.0,0.0,945735.0,14.464036130997556,945735.0,14.464036130997556,3.75,,,,,,,,,,
opening_step,31003,vclamp_Kf,charge,coarse,959.8958004360461,14.443382302732761,1050.0,0.08455192799738143,92575.0,1.4128831979978713,,,,,,,,,,,
opening_step,31003,vclamp_Kf,charge,medium,463.1939539891853,6.96959748624918,4207.0,0.04794598499938729,92575.0,1.4128831979978713,1792.3781856555158,,,,,,,,,,
opening_step,31003,vclamp_Kf,charge,hybrid,733.6736063978178,11.039456967948658,4207.0,0.049007043043820885,92575.0,1.4128831979978713,2062.8578380641484,5.191069635204804,5.157695768912659,744711020.6681777,16.11067755336752,True,True,False,False,1.246314243507851,False
opening_step,31003,vclamp_Kf,charge,emulator,408.09158458230525,6.140481881442448,0.0,0.0010610580444335937,92575.0,1.4128831979978713,921.0926470840253,2.721140940267894,4.636739304889171,744711020.6681777,17.93790180414621,True,True,False,False,,
opening_step,31003,vclamp_Kf,charge,fine,0.0001575164978930843,2.3701228789874208e-06,92575.0,1.4128831979978713,92575.0,1.4128831979978713,1329.1842316663306,,,,,,,,,,
opening_step,31003,vclamp_Kf,peak_current,coarse,421.9392009115297,93.94182544569273,1050.0,0.08455192799738143,92575.0,1.4128831979978713,,,,,,,,,,,
opening_step,31003,vclamp_Kf,peak_current,medium,46.47768462363202,10.347932893176903,4207.0,0.04794598499938729,92575.0,1.4128831979978713,91.39263053933072,,,,,,,,,,
opening_step,31003,vclamp_Kf,peak_current,hybrid,16.19537851321045,3.6057882700354824,4207.0,0.049007043043820885,92575.0,1.4128831979978713,61.11032442890915,4.065291140241541,5.157695768912659,744711020.6681777,23.690183083234956,True,True,False,False,1.246314243507851,False
opening_step,31003,vclamp_Kf,peak_current,emulator,6.708259625026585,1.4935473010737632,0.0,0.0010610580444335937,92575.0,1.4128831979978713,38.20668629067212,9.824557508118385,4.636739304889171,744711020.6681777,87.19478545050625,True,True,False,False,,
opening_step,31003,vclamp_Kf,peak_current,fine,2.8641066762702394e-07,6.37673410905561e-08,92575.0,1.4128831979978713,92575.0,1.4128831979978713,44.9149459156987,,,,,,,,,,
opening_step,31003,vclamp_Kf,time_to_peak,coarse,8.5,19.999999999999996,1050.0,0.08455192799738143,92575.0,1.4128831979978713,,,,,,,,,,,
opening_step,31003,vclamp_Kf,time_to_peak,medium,2.349999999999998,5.529411764705877,4207.0,0.04794598499938729,92575.0,1.4128831979978713,6.150000000000002,,,,,,,,,,
opening_step,31003,vclamp_Kf,time_to_peak,hybrid,2.2358607298208053,5.260848776048953,4207.0,0.049007043043820885,92575.0,1.4128831979978713,6.264139270179195,1.0495802990258618,5.157695768912659,744711020.6681777,2.930640732906694,True,True,False,False,1.246314243507851,False
opening_step,31003,vclamp_Kf,time_to_peak,emulator,0.09987620278599962,0.23500283008470496,0.0,0.0010610580444335937,92575.0,1.4128831979978713,8.400123797214,1.2002496783680652,4.636739304889171,744711020.6681777,7.340738227333909,True,True,False,False,,
opening_step,31003,vclamp_Kf,time_to_peak,fine,0.0,0.0,92575.0,1.4128831979978713,92575.0,1.4128831979978713,8.5,,,,,,,,,,
opening_step,31003,recovery_Kf,recovery_fraction,coarse,0.23226110533211305,11.613055266605652,1800.0,0.12687984999865876,154420.0,2.502985544000694,,,,,,,,,,,
opening_step,31003,recovery_Kf,recovery_fraction,medium,0.12263739925902312,6.131869962951155,7287.0,0.08888053800183116,154420.0,2.502985544000694,0.25912231006592085,,,,,,,,,,
